doc_id,doc_type,doc_date,doc_name,plan_desc,physical_index,date_edited,has_water,has_sewer,has_drainage,has_easement,has_street,has_utilities,has_addressing,is_as_built,needs_rescan,needs_delete,water_size,water_material,sewer_size,sewer_material,server_location
1491,Construction,11/3/1965,,#NAME?,L-91,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1492,Construction,11/9/1965,,#NAME?,L-92,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1493,Construction,,,#NAME?,L-93,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1494,Construction,,,#NAME?,L-94,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1495,Construction,11/1/1965,"10"" and 4"" CI Water down Bonham St outside the loop.",,L-95,7/30/2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,CI,,,
1496,Construction,12/1/1965,,3 Blks North + Layout,L-96,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1497,Construction,,,#NAME?,L-97,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1498,Construction,,,#NAME?,L-98,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1499,Construction,10/7/1965,,#NAME?,L-99,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1500,Construction,1/4/1966,,#NAME?,L-100,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1501,Construction,1/18/1966,,#NAME?,L-101,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1502,Construction,1/27/1966,,#NAME?,L-102,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1503,Construction,2/2/1966,,#NAME?,L-103,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1504,Construction,2/1/1966,,#NAME?,L-104,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1505,Construction,3/5/1966,,#NAME?,L-105,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1506,Construction,3/23/1996,,2500 Blk + Layout,L-106,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1507,Construction,6/24/1966,Sewer Extension 500 Blk Brown Ave,,L-107,6/24/2013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1508,Construction,3/1/1966,,#NAME?,L-108,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1509,Construction,3/29/1966,,North + Layout,L-109,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1510,Construction,4/5/1966,"8"" & 6"" Sewer in West Sherman (2100-2500 Blk)",Cross country line to Austin connects to MH 7+72 not MH 8+86 (Field Verified),L-110,7/5/2013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,8,VCP,
1511,Construction,,,2600 Blk + Culverts,L-111,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1512,Construction,4/1/1966,,#NAME?,L-113,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1513,Construction,5/9/1966,,#NAME?,L-115,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1514,Construction,5/11/1966,,3500 Blk + Layout,L-116,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1515,Construction,5/12/1966,,Henry Forest + Layout,L-117,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1516,Construction,5/25/1966,,#NAME?,L-118,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1517,Construction,6/6/1966,,#NAME?,L-119,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1518,Construction,6/6/1966,,#NAME?,L-120,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1519,Construction,7/13/1966,,#NAME?,L-121,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1520,Construction,7/6/1966,,#NAME?,L-122,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1521,Construction,7/7/1966,,#NAME?,L-123,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1522,Construction,7/21/1966,,#NAME?,L-124,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1523,Construction,7/30/1966,"6""Sewer down 41st SW",,L-125,7/30/2013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,6,VCP,
1524,Construction,8/2/1966,,#NAME?,L-126,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1525,Construction,7/22/1966,"6"" CI Water down 41st SW",,L-127,7/30/2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,CI,,,
1526,Construction,7/15/1966,,#NAME?,L-128,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1527,Construction,8/8/1966,,3 Blks East + Layout,L-129,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1528,Construction,8/18/1966,,1 Blk North + Layout,L-130,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1529,Construction,8/22/1966,"2"" Water line Ext West Sherman 2400 Blk",Line is now out of service,L-131,7/5/2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,CI,,,
1530,Construction,8/25/1966,,North 2600' + Layout,L-132,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1531,Construction,8/30/1966,,2 Blks East + Layout,L-133,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1532,Construction,9/8/1966,,1 Blk West 1000' + Layout,L-134,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1533,Construction,9/9/1966,,300 Blk. + Curb Layout,L-135,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1534,Construction,9/22/1966,Curbs and Streets 9th SW (Kaufman and Austin),,L-136,6/11/2013,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1535,Construction,9/23/1966,,#NAME?,L-137,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1536,Construction,9/29/1966,,#NAME?,L-138,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1537,Construction,,,#NAME?,L-140,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1538,Construction,,,#NAME?,L-141,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1539,Construction,9/30/1966,,#NAME?,L-142,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1540,Construction,,,2 Blks South + Grade,L-143,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1541,Construction,4/20/1966,,#NAME?,L-144,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1542,Construction,,,#NAME?,L-145,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1543,Construction,,,2500 Blk + Layout,L-146,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1544,Construction,,,#NAME?,L-147,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1545,Construction,12/1/1966,,2300 blk + Layout,L-148,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1546,Construction,,,#NAME?,L-149,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1547,Construction,,,#NAME?,L-150,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1548,Construction,,,#NAME?,L-151,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1549,Construction,1/6/1967,,#NAME?,L-152,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1550,Construction,1/20/1967,Water and Sewer Extension 22nd SW (400 Blk),,L-153,7/5/2013,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,CI,6,VCP,
1551,Construction,2/1/1967,,1400-1700 Blk + Extension,L-154,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1552,Construction,2/6/1967,,1 Blk North + Extension,L-155,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1553,Construction,,,1100 Blk + Extension,L-156,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1554,Construction,2/17/1967,,#NAME?,L-157,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1555,Construction,3/3/1967,,1700-1800 Blk + Layout,L-158,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1556,Construction,3/1/1967,,#NAME?,L-159,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1557,Construction,3/13/1967,,500 Blk + Layout,L-160,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1558,Construction,3/27/1967,,#NAME?,L-161,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1559,Construction,3/30/1967,,300' West + Layout,L-162,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1560,Construction,4/3/1967,,#NAME?,L-163,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1561,Construction,4/4/1967,,#NAME?,L-164,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1562,Construction,5/10/1967,,#NAME?,L-166,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1563,Construction,5/18/1967,,250' West + Layout,L-167,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1564,Construction,5/24/1967,,South 1 Blk + Layout,L-168,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1565,Construction,6/2/1967,"15th SW 6"" Sewer extension",,L-169,7/1/2013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,6,PVC,
1566,Construction,6/15/1967,,+,L-170,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1567,Construction,6/30/1967,,#NAME?,L-171,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1568,Construction,7/20/1967,,197' West + Extension,L-172,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1569,Construction,7/28/1967,,2800 Blk + Layout,L-173,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1570,Construction,8/10/1967,,City Limits + Layout,L-174,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1571,Construction,8/10/1967,,2500 Blk + Layout,L-175,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1572,Construction,8/14/1967,,#NAME?,L-176,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1573,Construction,7/17/1979,,1200 - 1300 Blk + Plan and Profile - Extension,L-177,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1574,Construction,9/20/1967,,1700 Blk + Extension,L-178,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1575,Construction,9/20/1967,"2"" Water Ext West Austin (2600 Blk)",,L-179,7/5/2013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,CI,,,
1576,Construction,9/22/1967,,#NAME?,L-180,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1577,Construction,,,#NAME?,L-181,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1578,Construction,,,800 blk. + Extension,L-182,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1579,Construction,,,1100 Blk. + Extension,L-183,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1580,Construction,3/26/1981,Water and Sewer in 900 Blk 5th SW,,L-184,6/24/2013,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,CI,6,VCP,
1581,Construction,,,#NAME?,M-1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1582,Construction,,,#NAME?,M-3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1583,Construction,,,Benjamin C. Bettner + Plot - Survey,M-5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1584,Construction,5/1/1961,,Prop.g.commercial area + Zoning,M-6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1585,Construction,,,#NAME?,M-7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1586,Construction,10/1/1961,,+,M-8,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1587,Construction,1/1/1961,,Proposed Pat Mayse Lake +,M-10,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1588,Construction,,,Spillway Sections +,M-11,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1589,Construction,,,Dam and Spillways + Plan and Profile,M-12,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1590,Construction,1/1/1962,,Landfill Site + Plat,M-13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1591,Construction,1/10/1962,,Johnson Woods + Master Plans,M-14,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1592,Construction,2/9/1962,,Picnic - Lake Crook + Topography Map,M-16,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1593,Construction,8/17/1962,,#NAME?,M-18,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1594,Construction,,,Johnson Woods Estates + Revised Plat,M-20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1595,Construction,1/4/1963,,Gibson Property (Lift Station Site) + Sewer Plat,M-21,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1596,Construction,1/15/1963,,Johnson Woods Estate + As Built - 1st Installment,M-22,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1597,Construction,9/24/1969,,#NAME?,M-23,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1598,Construction,6/13/1963,,E. Allen + Final Plat,M-24,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1599,Construction,,,North + Plat,M-25,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1600,Construction,2/20/1964,,#NAME?,M-26,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1601,Construction,3/15/1964,,Campbell Lift Station + Plat - Relocation and Press In.,M-27,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1602,Construction,5/25/1965,,Record Park + Parks - Plat,M-28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1603,Construction,4/23/1964,,#NAME?,M-29,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1604,Construction,5/20/1964,,Mcmillan Building + Off Street Parking,M-30,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1605,Construction,5/26/1964,,Lake Crook + Graph Chart,M-31,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1606,Construction,1/1/1964,,NW Paris Interceptors + Property,M-32,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1607,Construction,8/20/1964,,#NAME?,M-33,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1608,Construction,8/20/1964,,Hwy 82 E + Property,M-34,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1609,Construction,12/3/1964,,Waterhead - Pat Mayse Reservoir + Plat,M-35,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1610,Construction,2/17/1965,,#NAME?,M-36,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1611,Construction,2/21/1965,Sewer down 34th SW and crossing to Loop 286 and Bonham,,M-37,7/8/2013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,6,PVC,
1612,Construction,4/11/1966,,34th SE + Plat - Extra Prints,M-39,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1613,Construction,4/1/1966,,#NAME?,M-40,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1614,Construction,5/11/1966,,#NAME?,M-41,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1615,Construction,,,City of Paris + Plat - Prop.one way St.,M-42,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1616,Construction,1/31/1968,,Prop. Traffic Lane + Plat - Traffic,M-43,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1617,Construction,4/16/1968,,#NAME?,M-44,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1618,Construction,6/18/1968,,+ Plat - 3 Lane proposed Traffic,M-45,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1619,Construction,7/3/1968,,#NAME?,M-46,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1620,Construction,9/27/1968,,#NAME?,M-47,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1621,Construction,1/17/1969,,#NAME?,M-48,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1622,Construction,1/21/1969,,1900 Blk + Plat,M-49,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1623,Construction,1/30/1969,,#NAME?,M-50,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1624,Construction,2/6/1969,,#NAME?,M-51,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1625,Construction,8/15/1969,,#NAME?,M-52,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,
1626,Construction,9/24/1969,,#NAME?,M-53,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1627,Construction,7/8/1968,,Water Treatment Plant + Valve Layout Plan,M-54,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1628,Construction,9/24/1969,,2500 - 2600 Blk + Plat - Street Improvements,M-55,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1629,Construction,9/24/1969,,#NAME?,M-56,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1630,Construction,9/24/1969,,#NAME?,M-57,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1631,Construction,,,City of Paris + Plat-Preliminary,M-58,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1632,Construction,1/14/1970,,Sewer Treatment Plant into Hicks Creek + Discharge of Effluent,M-59,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1633,Construction,1/14/1970,,Into Pine Creek + Discharge of Effluent,M-60,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1634,Construction,1/19/1970,,Downtown City of Paris + Prop. 1-way traffic,M-61,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1635,Construction,1/20/1970,,#NAME?,M-62,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1636,Construction,4/1/1970,,#NAME?,M-63,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1637,Construction,4/10/1970,,Block 1 (13-14th NW) + Parks - Proposed,M-64,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1638,Construction,4/13/1970,,Fitzhugh - 17th NW + Parks - Plat Survey,M-65,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1639,Construction,4/15/1970,,11th-17th NW + Plat,M-66,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1640,Construction,,,#NAME?,M-67,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1641,Construction,,,#NAME?,M-68,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1642,Construction,5/11/1970,,City of Paris - Lamar District - Fair Association + Plat,M-69,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1643,Construction,5/15/1970,,Paris Public Library + Building Plans,M-70,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1644,Construction,5/15/1970,,Paris Public Library + Building Plans,M-71,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1645,Construction,5/8/1970,,City Hall + Building Plans,M-72,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1646,Construction,5/19/1970,,City of Reno + Annexation (City Limits),M-73,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1647,Construction,6/1/1970,,#NAME?,M-74,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1648,Construction,6/22/1970,,Fairgrounds @ Fire Tower + Contour Map,M-75,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1649,Construction,6/22/1970,,Fire Fighting Area + Profile,M-76,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1650,Construction,6/29/1970,,Lake Gibbons + Survey,M-77,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
1651,Construction,6/29/1970,,Dam and Spillway - Lake Gibbons + Plans and Details,M-78,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
